"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $2525.30950445207/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x7f537463d055f32b49050a7e2179461666a9494deb7045d7825d72c210168298","14090105","1643318381","2022-01-27 21:19:41","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x20e5e35ba29dc3b540a1aee781d0814d5c77bce6","","0","0.1","252.530950445207","0.01253502953777244","31.6548292303242","2425.83","","","Deposit ETH"
"0xff6fa990d4f6cf85592f7fb32840539e6dad20fda4e547acb1a4bbb969d99ba9","14090126","1643318632","2022-01-27 21:23:52","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x20e5e35ba29dc3b540a1aee781d0814d5c77bce6","","0","0.1","252.530950445207","0.0136245584151762","34.4062268598069","2425.83","","","Deposit ETH"
"0xac7292e7d0ec8ebe1c94203d190874b2aab30592327b6cc875d00f18de6f3133","14090170","1643319241","2022-01-27 21:34:01","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x20e5e35ba29dc3b540a1aee781d0814d5c77bce6","","0","0","0","0.014142287475345924","35.7136529761845","2425.83","","","Deposit"
"0xc7e964fa3b0e8d2df6d92d96e57d7eb6cebf7ca581807cab96d4f3aafa98ba12","14090187","1643319489","2022-01-27 21:38:09","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x20e5e35ba29dc3b540a1aee781d0814d5c77bce6","","0","0","0","0.009924799147790958","25.0631896176943","2425.83","","","Deposit"
"0x006a8a6e58e26384aa7dd7951d57f51136049601a772a40fcde34722191ed3f8","14090190","1643319547","2022-01-27 21:39:07","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x20e5e35ba29dc3b540a1aee781d0814d5c77bce6","","0","0","0","0.014067820555014924","35.5256009545054","2425.83","","","Deposit"
"0x6f24d176e178f80e15daa4a2c03106404584be6469a29077defd2c9e788e58c4","14090195","1643319678","2022-01-27 21:41:18","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x20e5e35ba29dc3b540a1aee781d0814d5c77bce6","","0","0","0","0.017361915844325922","43.8442110971732","2425.83","","","Deposit"
"0xf56fe06b0e7af7ef393fe0fa15aa173891940f800c3ac14db7a81c62ebad9663","14090195","1643319678","2022-01-27 21:41:18","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x20e5e35ba29dc3b540a1aee781d0814d5c77bce6","","0","0","0","0.017433429844325922","44.0248060810746","2425.83","","","Deposit"
"0xb9c5e0ed27bbb5237a6fa4549784ba740059253f57453a8c4cf1f80f71b09cf5","14090195","1643319678","2022-01-27 21:41:18","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x20e5e35ba29dc3b540a1aee781d0814d5c77bce6","","0","0","0","0.017433429844325922","44.0248060810746","2425.83","","","Deposit"
"0x478d83f2ad909c64a9a3d807b3d8399bb67a997f9721fc5580ae2c51fab92acf","14090197","1643319691","2022-01-27 21:41:31","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x20e5e35ba29dc3b540a1aee781d0814d5c77bce6","","0","0","0","0.0160649884096866","40.5690679198939","2425.83","","","Deposit"
"0xd0d86c51770877c80edb018d2c69ed23ca834694e3ca43159a9b9b889ac4ad4d","14090198","1643319699","2022-01-27 21:41:39","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x20e5e35ba29dc3b540a1aee781d0814d5c77bce6","","0","0","0","0.018054565928232066","45.5933669373209","2425.83","","","Deposit"
"0xeb9f622e54253b3fa14dcee243bc9345a8fbc562168e973093ffc86d7f8a5829","14090201","1643319716","2022-01-27 21:41:56","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x20e5e35ba29dc3b540a1aee781d0814d5c77bce6","","0","0","0","0.014628801507470784","36.9422514855587","2425.83","","","Deposit"
"0xbdedb13d78bcb2f4eb48241c0ed0b299264458021d6e8f331e08a1c9bd96f943","14090210","1643319860","2022-01-27 21:44:20","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x20e5e35ba29dc3b540a1aee781d0814d5c77bce6","","0","0","0","0.014585628029522004","36.8332250913544","2425.83","","","Deposit"
"0x940315691510a8f6b2690d3df4608ae1dd710c665bc76e40954fa8092a5fc541","14090216","1643319932","2022-01-27 21:45:32","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x20e5e35ba29dc3b540a1aee781d0814d5c77bce6","","0","0","0","0.01317206733665004","33.263546838525","2425.83","","","Deposit"
"0xa6282e604eab18390be3abf2f4f0039dbdbcc3f4cf15e4d3ade296b8684a0486","14090223","1643320073","2022-01-27 21:47:53","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x20e5e35ba29dc3b540a1aee781d0814d5c77bce6","","0","0","0","0.015769166634638508","39.8220263797411","2425.83","","","Deposit"
"0x501f8541dc7cc594cd0ee245c8710ca12084529b596a3fc0d702f4a77f70b848","14090230","1643320175","2022-01-27 21:49:35","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x20e5e35ba29dc3b540a1aee781d0814d5c77bce6","","0","0","0","0.013765199834717058","34.761389973293","2425.83","","","Deposit"
"0x580206541ab2916d2ef9b89e5bf6e833031700d01f2ea372ec0bec331f38225b","14090230","1643320175","2022-01-27 21:49:35","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x20e5e35ba29dc3b540a1aee781d0814d5c77bce6","","0","0","0","0.013693673834717058","34.5807646856776","2425.83","","","Deposit"
"0x3dfa33b5c6150bf3d64f49cb97eba351f99e4dff7119ef458e40f51160bf77ec","14090234","1643320241","2022-01-27 21:50:41","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x20e5e35ba29dc3b540a1aee781d0814d5c77bce6","","0","0","0","0.012825192535612542","32.3875806066101","2425.83","","","Deposit"
"0x9cf9e457aade4a0421eb188cfb5d17694c614c139b1fa0122930d5df27228349","14090234","1643320241","2022-01-27 21:50:41","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x20e5e35ba29dc3b540a1aee781d0814d5c77bce6","","0","0","0","0.012825192535612542","32.3875806066101","2425.83","","","Deposit"
"0xfa1fe911943eb933f8243ff0f8eef9468f3ef340da86fe0ab0001320ab525f2a","14090491","1643323708","2022-01-27 22:48:28","0xa9646cbba4e91128dedd533d1464e0f93ac85f5e","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","","0.001","0","2.52530950445207","0.00675666807017436","17.0626780960391","2425.83","","","0x436f6e67"
"0x1b4bf87516c6038712fdce232a9166713726b428c4bd3dab8a6bb2b952c8f781","14093264","1643360925","2022-01-28 09:08:45","0x00000000009a41862f3b2b0c688b7c0d1940511e","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","","0","0","0","0.00210956089846436","5.3272941871125","2547.03","","","0x596f7520"
"0xdb501b5a3af9093f2124f1988dc239988bf62f585e861f8a6b28a4bb61cd01cc","14096451","1643403569","2022-01-28 20:59:29","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","","0","0","0","0.009902444807298432","25.0067379891828","2547.03","","","Approve"
"0x3f09db54bc20295f7fba1e4779022784fc196b803b9401a21510e088a0b944b3","14096456","1643403608","2022-01-28 21:00:08","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0xfa9a30350048b2bf66865ee20363067c66f67e58","","0","0","0","0.058734618774527326","148.323091031683","2547.03","","","Exchange"
"0x7649430de413c7c82d07e0f26671f2b0110963a5cb322fb5db2fb9880e59f05a","14096464","1643403723","2022-01-28 21:02:03","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","","0","0","0","0.011751642511704463","29.6765345277303","2547.03","","","Approve"
"0xdd9f24b53c4af9d3c2d982c25cac7a16632cd930d1b7409a01ad5f20c4a84177","14096466","1643403758","2022-01-28 21:02:38","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x58a3c68e2d3aaf316239c003779f71acb870ee47","","0","0","0","0.181126977662044776","457.401678202639","2547.03","","","Swap_into_synth"
"0x30b9d1cd99fd25ad98e70223e8faa709fc455334cdfc058697cebaa772e1621c","14096517","1643404338","2022-01-28 21:12:18","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x58a3c68e2d3aaf316239c003779f71acb870ee47","","0","0","0","0.046813587871654485","118.218798389791","2547.03","","","Swap_from_synth"
"0x411f3f5caf8963e70651e4b55ae48066aa149eaf6548c9954c618152c0902f35","14096620","1643405619","2022-01-28 21:33:39","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x58a3c68e2d3aaf316239c003779f71acb870ee47","","0","0","0","0.153069699503698499","386.548367000312","2547.03","","","Swap_into_synth"
"0xe7a659d0cde3e95232f6c4c2047d637b3963f9023154b56fe88cff4fbce61333","14096626","1643405682","2022-01-28 21:34:42","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0xdac17f958d2ee523a2206206994597c13d831ec7","","0","0","0","0.00806794801445826","20.3740658023366","2547.03","","","Approve"
"0xcd1dbbfcd386157d78002e012a5b8378b024440c8f385a5edb135e2713eae02c","14096630","1643405739","2022-01-28 21:35:39","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x58a3c68e2d3aaf316239c003779f71acb870ee47","","0","0","0","0.146999781722466288","371.219945936124","2547.03","","","Swap_into_synth"
"0xcf0b482fea94437f65e202b9b6af34cc363d70c63053b96db02269e3716a6651","14096659","1643406039","2022-01-28 21:40:39","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x58a3c68e2d3aaf316239c003779f71acb870ee47","","0","0","0","0.053474245463329363","135.039020311949","2547.03","","","Swap_from_synth"
"0x51abb661f2b930cc123a28201547f8d96c2acff2fa0334a92a552a1e25ee2f23","14096671","1643406157","2022-01-28 21:42:37","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x58a3c68e2d3aaf316239c003779f71acb870ee47","","0","0","0","0.052046360782150836","131.433169555307","2547.03","","","Swap_from_synth"
"0xf40bf664e857ab2fedb0f24d66dec2af26266ab685d4c995e4c09a725fb79e41","14096750","1643407243","2022-01-28 22:00:43","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x58a3c68e2d3aaf316239c003779f71acb870ee47","","0","0","0","0.162422587131907136","410.1673030219","2547.03","","","Swap_into_synth"
"0x22aae7ef3b30363200938edd5a36c950007e9371f3c0a514272af015178d2697","14096759","1643407343","2022-01-28 22:02:23","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x58a3c68e2d3aaf316239c003779f71acb870ee47","","0","0","0","0.300824713965725868","759.675509351723","2547.03","","","Swap_into_synth"
"0x30c1bc3d5d61602d022ac213d21272315a1f44abb15fa4d0873b47eed5bd410b","14096793","1643407660","2022-01-28 22:07:40","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x58a3c68e2d3aaf316239c003779f71acb870ee47","","0","0","0","0.071848888966935972","181.440682192525","2547.03","","","Swap_from_synth"
"0xcdd538f1230d32939e6c38c3a67de4b4d0c2f0d99f4254e7b4dc6cdb16724359","14096799","1643407782","2022-01-28 22:09:42","0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7","0x58a3c68e2d3aaf316239c003779f71acb870ee47","","0","0","0","0.1027069474142116","259.366830478368","2547.03","","","Swap_from_synth"
